workerid,trial_type,target,response,primetype,error,id,type,order,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.list,Answer.time_in_minutes
20,one_slider,na,1,na,NA,high_right2,filler,22,English,2,Male,39,None,What people mean when they say things.,Yes,Yes,3,Linux,640,360,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,33LKR6A5KFJUOJA40BWM9P87UBDT1Q,20,Submitted,Sat Sep 29 02:40:25 PDT 2018,Fri Sep 28 09:52:24 PDT 2018,Fri Sep 28 10:00:25 PDT 2018,,,,,,[],list2_exh,6.7147
20,one_slider,tasty,0.06,no,NA,foodtruck,prime,23,English,2,Male,39,None,What people mean when they say things.,Yes,Yes,3,Linux,640,360,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,33LKR6A5KFJUOJA40BWM9P87UBDT1Q,20,Submitted,Sat Sep 29 02:40:25 PDT 2018,Fri Sep 28 09:52:24 PDT 2018,Fri Sep 28 10:00:25 PDT 2018,,,,,,[],list2_exh,6.7147
20,one_slider,tasty,0.04,no,NA,beer,prime,24,English,2,Male,39,None,What people mean when they say things.,Yes,Yes,3,Linux,640,360,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,33LKR6A5KFJUOJA40BWM9P87UBDT1Q,20,Submitted,Sat Sep 29 02:40:25 PDT 2018,Fri Sep 28 09:52:24 PDT 2018,Fri Sep 28 10:00:25 PDT 2018,,,,,,[],list2_exh,6.7147
20,one_slider,tasty,0.04,no,NA,wine,prime,25,English,2,Male,39,None,What people mean when they say things.,Yes,Yes,3,Linux,640,360,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,33LKR6A5KFJUOJA40BWM9P87UBDT1Q,20,Submitted,Sat Sep 29 02:40:25 PDT 2018,Fri Sep 28 09:52:24 PDT 2018,Fri Sep 28 10:00:25 PDT 2018,,,,,,[],list2_exh,6.7147
20,one_slider,tasty,0.96,na,NA,indian,crit,26,English,2,Male,39,None,What people mean when they say things.,Yes,Yes,3,Linux,640,360,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,33LKR6A5KFJUOJA40BWM9P87UBDT1Q,20,Submitted,Sat Sep 29 02:40:25 PDT 2018,Fri Sep 28 09:52:24 PDT 2018,Fri Sep 28 10:00:25 PDT 2018,,,,,,[],list2_exh,6.7147
20,one_slider,na,0.99,na,NA,high_right3,filler,27,English,2,Male,39,None,What people mean when they say things.,Yes,Yes,3,Linux,640,360,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,33LKR6A5KFJUOJA40BWM9P87UBDT1Q,20,Submitted,Sat Sep 29 02:40:25 PDT 2018,Fri Sep 28 09:52:24 PDT 2018,Fri Sep 28 10:00:25 PDT 2018,,,,,,[],list2_exh,6.7147
20,one_slider,hard,0.99,exh,NA,homework,prime,28,English,2,Male,39,None,What people mean when they say things.,Yes,Yes,3,Linux,640,360,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,33LKR6A5KFJUOJA40BWM9P87UBDT1Q,20,Submitted,Sat Sep 29 02:40:25 PDT 2018,Fri Sep 28 09:52:24 PDT 2018,Fri Sep 28 10:00:25 PDT 2018,,,,,,[],list2_exh,6.7147
20,one_slider,hard,0.99,exh,NA,hospital,prime,29,English,2,Male,39,None,What people mean when they say things.,Yes,Yes,3,Linux,640,360,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,33LKR6A5KFJUOJA40BWM9P87UBDT1Q,20,Submitted,Sat Sep 29 02:40:25 PDT 2018,Fri Sep 28 09:52:24 PDT 2018,Fri Sep 28 10:00:25 PDT 2018,,,,,,[],list2_exh,6.7147
20,one_slider,hard,0.98,exh,NA,education,prime,30,English,2,Male,39,None,What people mean when they say things.,Yes,Yes,3,Linux,640,360,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,33LKR6A5KFJUOJA40BWM9P87UBDT1Q,20,Submitted,Sat Sep 29 02:40:25 PDT 2018,Fri Sep 28 09:52:24 PDT 2018,Fri Sep 28 10:00:25 PDT 2018,,,,,,[],list2_exh,6.7147
20,one_slider,hard,1,na,NA,calculus,crit,31,English,2,Male,39,None,What people mean when they say things.,Yes,Yes,3,Linux,640,360,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,33LKR6A5KFJUOJA40BWM9P87UBDT1Q,20,Submitted,Sat Sep 29 02:40:25 PDT 2018,Fri Sep 28 09:52:24 PDT 2018,Fri Sep 28 10:00:25 PDT 2018,,,,,,[],list2_exh,6.7147
20,one_slider,na,0.04,na,NA,low_right3,filler,32,English,2,Male,39,None,What people mean when they say things.,Yes,Yes,3,Linux,640,360,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,33LKR6A5KFJUOJA40BWM9P87UBDT1Q,20,Submitted,Sat Sep 29 02:40:25 PDT 2018,Fri Sep 28 09:52:24 PDT 2018,Fri Sep 28 10:00:25 PDT 2018,,,,,,[],list2_exh,6.7147
21,practice_trial,na,0.02,na,false,low_right0,filler,1,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,practice_trial,na,1,na,false,high_right0,filler,2,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,hard,0.2,no,NA,homework,prime,3,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,hard,0.6,no,NA,hospital,prime,4,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,hard,0.68,no,NA,education,prime,5,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,hard,0.4,na,NA,calculus,crit,6,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,na,0,na,NA,low_right3,filler,7,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,some,0.18,no,NA,reunion,prime,8,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,some,0.1,no,NA,vote,prime,9,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,some,0.09,no,NA,yoga,prime,10,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,some,1,na,NA,football,crit,11,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,na,0.08,na,NA,low_right1,filler,12,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,tasty,0.77,exh,NA,foodtruck,prime,13,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,tasty,0.75,exh,NA,beer,prime,14,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,tasty,0.8,exh,NA,wine,prime,15,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,tasty,0.78,na,NA,indian,crit,16,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,na,1,na,NA,high_right3,filler,17,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,or,1,exh,NA,inherit,prime,18,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,or,0.99,exh,NA,birthday,prime,19,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,or,1,exh,NA,mail,prime,20,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
21,one_slider,or,0.9,na,NA,party,crit,21,English,1,Male,40,,Inference,Yes,Yes,4,Windows,720,1280,Chrome,3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3O471962EP7XGOHENANPF00DMNR2UF,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Fri Sep 28 09:52:01 PDT 2018,100,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Oct 28 09:52:01 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPUSYGMNG0DSKFPND8OK1H,3ZY8KE4ISK2XIFYAQLMGB840Z8LQVY,21,Submitted,Sat Sep 29 02:40:42 PDT 2018,Fri Sep 28 09:52:28 PDT 2018,Fri Sep 28 10:00:42 PDT 2018,,,,,,[],list1_exh,6.454
