"","workerid","trial_type","type","response","language","enjoyment","gender","age","problems","comments","asses","fairprice","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.catch_trials","Answer.order","Answer.condition","Answer.time_in_minutes"
"179",17,"""one_slider""","""filler""",0.03,"""English""","""1""","""Female""","""26""","""no""","""dunno lol""","""Yes""",""".50""","""1""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""38SKSKU7R2WH5CYXZ9F1FXEBK5HILT""",17,"""Submitted""","""Fri May 18 04:14:31 PDT 2018""","""Thu May 17 11:29:23 PDT 2018""","""Thu May 17 11:34:31 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_andprime\""""","""1.5359"""
"180",17,"""one_slider""","""crit""",0.75,"""English""","""1""","""Female""","""26""","""no""","""dunno lol""","""Yes""",""".50""","""1""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""38SKSKU7R2WH5CYXZ9F1FXEBK5HILT""",17,"""Submitted""","""Fri May 18 04:14:31 PDT 2018""","""Thu May 17 11:29:23 PDT 2018""","""Thu May 17 11:34:31 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_andprime\""""","""1.5359"""
"181",18,"""one_slider""","""filler""",0.77,"""English""","""0""","""Male""","""25""","""""","""Not sure""","""Yes""","""nope""","""2""","""Windows""",589,1047,"""Firefox""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""336KAV9KYRRXUQRUTLJZMP9Q4ONY2P""",18,"""Submitted""","""Fri May 18 04:14:34 PDT 2018""","""Thu May 17 11:29:48 PDT 2018""","""Thu May 17 11:34:34 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""4.285383333333334"""
"182",18,"""one_slider""","""filler""",0.79,"""English""","""0""","""Male""","""25""","""""","""Not sure""","""Yes""","""nope""","""2""","""Windows""",589,1047,"""Firefox""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""336KAV9KYRRXUQRUTLJZMP9Q4ONY2P""",18,"""Submitted""","""Fri May 18 04:14:34 PDT 2018""","""Thu May 17 11:29:48 PDT 2018""","""Thu May 17 11:34:34 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""4.285383333333334"""
"183",18,"""one_slider""","""filler""",1,"""English""","""0""","""Male""","""25""","""""","""Not sure""","""Yes""","""nope""","""2""","""Windows""",589,1047,"""Firefox""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""336KAV9KYRRXUQRUTLJZMP9Q4ONY2P""",18,"""Submitted""","""Fri May 18 04:14:34 PDT 2018""","""Thu May 17 11:29:48 PDT 2018""","""Thu May 17 11:34:34 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""4.285383333333334"""
"184",18,"""one_slider""","""filler""",1,"""English""","""0""","""Male""","""25""","""""","""Not sure""","""Yes""","""nope""","""2""","""Windows""",589,1047,"""Firefox""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""336KAV9KYRRXUQRUTLJZMP9Q4ONY2P""",18,"""Submitted""","""Fri May 18 04:14:34 PDT 2018""","""Thu May 17 11:29:48 PDT 2018""","""Thu May 17 11:34:34 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""4.285383333333334"""
"185",18,"""one_slider""","""prime""",0.34,"""English""","""0""","""Male""","""25""","""""","""Not sure""","""Yes""","""nope""","""2""","""Windows""",589,1047,"""Firefox""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""336KAV9KYRRXUQRUTLJZMP9Q4ONY2P""",18,"""Submitted""","""Fri May 18 04:14:34 PDT 2018""","""Thu May 17 11:29:48 PDT 2018""","""Thu May 17 11:34:34 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""4.285383333333334"""
"186",18,"""one_slider""","""filler""",1,"""English""","""0""","""Male""","""25""","""""","""Not sure""","""Yes""","""nope""","""2""","""Windows""",589,1047,"""Firefox""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""336KAV9KYRRXUQRUTLJZMP9Q4ONY2P""",18,"""Submitted""","""Fri May 18 04:14:34 PDT 2018""","""Thu May 17 11:29:48 PDT 2018""","""Thu May 17 11:34:34 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""4.285383333333334"""
"187",18,"""one_slider""","""filler""",0.64,"""English""","""0""","""Male""","""25""","""""","""Not sure""","""Yes""","""nope""","""2""","""Windows""",589,1047,"""Firefox""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""336KAV9KYRRXUQRUTLJZMP9Q4ONY2P""",18,"""Submitted""","""Fri May 18 04:14:34 PDT 2018""","""Thu May 17 11:29:48 PDT 2018""","""Thu May 17 11:34:34 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""4.285383333333334"""
"188",18,"""one_slider""","""filler""",0.7,"""English""","""0""","""Male""","""25""","""""","""Not sure""","""Yes""","""nope""","""2""","""Windows""",589,1047,"""Firefox""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""336KAV9KYRRXUQRUTLJZMP9Q4ONY2P""",18,"""Submitted""","""Fri May 18 04:14:34 PDT 2018""","""Thu May 17 11:29:48 PDT 2018""","""Thu May 17 11:34:34 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""4.285383333333334"""
"189",18,"""one_slider""","""filler""",0.32,"""English""","""0""","""Male""","""25""","""""","""Not sure""","""Yes""","""nope""","""2""","""Windows""",589,1047,"""Firefox""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""336KAV9KYRRXUQRUTLJZMP9Q4ONY2P""",18,"""Submitted""","""Fri May 18 04:14:34 PDT 2018""","""Thu May 17 11:29:48 PDT 2018""","""Thu May 17 11:34:34 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""4.285383333333334"""
"190",18,"""one_slider""","""crit""",0.3,"""English""","""0""","""Male""","""25""","""""","""Not sure""","""Yes""","""nope""","""2""","""Windows""",589,1047,"""Firefox""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""336KAV9KYRRXUQRUTLJZMP9Q4ONY2P""",18,"""Submitted""","""Fri May 18 04:14:34 PDT 2018""","""Thu May 17 11:29:48 PDT 2018""","""Thu May 17 11:34:34 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""4.285383333333334"""
"191",19,"""one_slider""","""filler""",0.98,"""English""","""2""","""Male""","""43""","""no""","""Not really sure to be honest. I am thinking maybe how people infer meaning.""","""Yes""","""twenty cents""","""2""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""3KJYX6QCMAAGWSUXVV27E7RDOI8JVP""",19,"""Submitted""","""Fri May 18 04:14:35 PDT 2018""","""Thu May 17 11:30:41 PDT 2018""","""Thu May 17 11:34:35 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.660816666666667"""
"192",19,"""one_slider""","""filler""",1,"""English""","""2""","""Male""","""43""","""no""","""Not really sure to be honest. I am thinking maybe how people infer meaning.""","""Yes""","""twenty cents""","""2""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""3KJYX6QCMAAGWSUXVV27E7RDOI8JVP""",19,"""Submitted""","""Fri May 18 04:14:35 PDT 2018""","""Thu May 17 11:30:41 PDT 2018""","""Thu May 17 11:34:35 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.660816666666667"""
"193",19,"""one_slider""","""filler""",1,"""English""","""2""","""Male""","""43""","""no""","""Not really sure to be honest. I am thinking maybe how people infer meaning.""","""Yes""","""twenty cents""","""2""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""3KJYX6QCMAAGWSUXVV27E7RDOI8JVP""",19,"""Submitted""","""Fri May 18 04:14:35 PDT 2018""","""Thu May 17 11:30:41 PDT 2018""","""Thu May 17 11:34:35 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.660816666666667"""
"194",19,"""one_slider""","""filler""",1,"""English""","""2""","""Male""","""43""","""no""","""Not really sure to be honest. I am thinking maybe how people infer meaning.""","""Yes""","""twenty cents""","""2""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""3KJYX6QCMAAGWSUXVV27E7RDOI8JVP""",19,"""Submitted""","""Fri May 18 04:14:35 PDT 2018""","""Thu May 17 11:30:41 PDT 2018""","""Thu May 17 11:34:35 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.660816666666667"""
"195",19,"""one_slider""","""prime""",1,"""English""","""2""","""Male""","""43""","""no""","""Not really sure to be honest. I am thinking maybe how people infer meaning.""","""Yes""","""twenty cents""","""2""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""3KJYX6QCMAAGWSUXVV27E7RDOI8JVP""",19,"""Submitted""","""Fri May 18 04:14:35 PDT 2018""","""Thu May 17 11:30:41 PDT 2018""","""Thu May 17 11:34:35 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.660816666666667"""
"196",19,"""one_slider""","""crit""",1,"""English""","""2""","""Male""","""43""","""no""","""Not really sure to be honest. I am thinking maybe how people infer meaning.""","""Yes""","""twenty cents""","""2""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""3KJYX6QCMAAGWSUXVV27E7RDOI8JVP""",19,"""Submitted""","""Fri May 18 04:14:35 PDT 2018""","""Thu May 17 11:30:41 PDT 2018""","""Thu May 17 11:34:35 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.660816666666667"""
"197",19,"""one_slider""","""filler""",0,"""English""","""2""","""Male""","""43""","""no""","""Not really sure to be honest. I am thinking maybe how people infer meaning.""","""Yes""","""twenty cents""","""2""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""3KJYX6QCMAAGWSUXVV27E7RDOI8JVP""",19,"""Submitted""","""Fri May 18 04:14:35 PDT 2018""","""Thu May 17 11:30:41 PDT 2018""","""Thu May 17 11:34:35 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.660816666666667"""
"198",19,"""one_slider""","""filler""",0.79,"""English""","""2""","""Male""","""43""","""no""","""Not really sure to be honest. I am thinking maybe how people infer meaning.""","""Yes""","""twenty cents""","""2""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""3KJYX6QCMAAGWSUXVV27E7RDOI8JVP""",19,"""Submitted""","""Fri May 18 04:14:35 PDT 2018""","""Thu May 17 11:30:41 PDT 2018""","""Thu May 17 11:34:35 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.660816666666667"""
"199",19,"""one_slider""","""filler""",1,"""English""","""2""","""Male""","""43""","""no""","""Not really sure to be honest. I am thinking maybe how people infer meaning.""","""Yes""","""twenty cents""","""2""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""3KJYX6QCMAAGWSUXVV27E7RDOI8JVP""",19,"""Submitted""","""Fri May 18 04:14:35 PDT 2018""","""Thu May 17 11:30:41 PDT 2018""","""Thu May 17 11:34:35 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.660816666666667"""
"200",19,"""one_slider""","""filler""",0,"""English""","""2""","""Male""","""43""","""no""","""Not really sure to be honest. I am thinking maybe how people infer meaning.""","""Yes""","""twenty cents""","""2""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""3KJYX6QCMAAGWSUXVV27E7RDOI8JVP""",19,"""Submitted""","""Fri May 18 04:14:35 PDT 2018""","""Thu May 17 11:30:41 PDT 2018""","""Thu May 17 11:34:35 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.660816666666667"""
"201",20,"""one_slider""","""filler""",0.69,"""English""","""2""","""Male""","""22""","""No""","""""","""Yes""","""It was okay. Maybe 5-10 more cents""","""1""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""369J354OFE9LQ0PVMH9W52JYFX0G6R""",20,"""Submitted""","""Fri May 18 04:14:45 PDT 2018""","""Thu May 17 11:29:40 PDT 2018""","""Thu May 17 11:34:45 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""1.7296"""
"202",20,"""one_slider""","""filler""",1,"""English""","""2""","""Male""","""22""","""No""","""""","""Yes""","""It was okay. Maybe 5-10 more cents""","""1""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""369J354OFE9LQ0PVMH9W52JYFX0G6R""",20,"""Submitted""","""Fri May 18 04:14:45 PDT 2018""","""Thu May 17 11:29:40 PDT 2018""","""Thu May 17 11:34:45 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""1.7296"""
"203",20,"""one_slider""","""filler""",1,"""English""","""2""","""Male""","""22""","""No""","""""","""Yes""","""It was okay. Maybe 5-10 more cents""","""1""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""369J354OFE9LQ0PVMH9W52JYFX0G6R""",20,"""Submitted""","""Fri May 18 04:14:45 PDT 2018""","""Thu May 17 11:29:40 PDT 2018""","""Thu May 17 11:34:45 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""1.7296"""
"204",20,"""one_slider""","""filler""",1,"""English""","""2""","""Male""","""22""","""No""","""""","""Yes""","""It was okay. Maybe 5-10 more cents""","""1""","""Windows""",1080,1920,"""Chrome""","""3GS542CVJVM7524FDQOFXWOO5NK95A""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Thu May 17 11:29:16 PDT 2018""","""88""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 16 11:29:16 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3GS542CVJVM7524FDQOFXWOO5NK95A""","""369J354OFE9LQ0PVMH9W52JYFX0G6R""",20,"""Submitted""","""Fri May 18 04:14:45 PDT 2018""","""Thu May 17 11:29:40 PDT 2018""","""Thu May 17 11:34:45 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""1.7296"""
