"","workerid","trial_type","type","response","language","enjoyment","gender","age","problems","comments","asses","fairprice","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.catch_trials","Answer.order","Answer.condition","Answer.time_in_minutes"
"206",20,"""one_slider""","""filler""",0.68,"""English""","""2""","""Female""","""47""","""no""","""I don&quotechart know - comparing how strongly different words imply certainty""","""Yes""",""".4""","""4""","""Mac""",768,1366,"""Safari""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3TVSS0C0E2ZNPKQ7XZL72FX0QFVTWD""",20,"""Approved""","""Sat Apr 28 02:40:09 PDT 2018""","""Fri Apr 27 09:53:08 PDT 2018""","""Fri Apr 27 10:00:09 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_eitherorprime\""""","""6.445416666666667"""
"207",20,"""one_slider""","""filler""",0.71,"""English""","""2""","""Female""","""47""","""no""","""I don&quotechart know - comparing how strongly different words imply certainty""","""Yes""",""".4""","""4""","""Mac""",768,1366,"""Safari""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3TVSS0C0E2ZNPKQ7XZL72FX0QFVTWD""",20,"""Approved""","""Sat Apr 28 02:40:09 PDT 2018""","""Fri Apr 27 09:53:08 PDT 2018""","""Fri Apr 27 10:00:09 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_eitherorprime\""""","""6.445416666666667"""
"208",20,"""one_slider""","""filler""",0.51,"""English""","""2""","""Female""","""47""","""no""","""I don&quotechart know - comparing how strongly different words imply certainty""","""Yes""",""".4""","""4""","""Mac""",768,1366,"""Safari""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3TVSS0C0E2ZNPKQ7XZL72FX0QFVTWD""",20,"""Approved""","""Sat Apr 28 02:40:09 PDT 2018""","""Fri Apr 27 09:53:08 PDT 2018""","""Fri Apr 27 10:00:09 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_eitherorprime\""""","""6.445416666666667"""
"209",20,"""one_slider""","""filler""",0.25,"""English""","""2""","""Female""","""47""","""no""","""I don&quotechart know - comparing how strongly different words imply certainty""","""Yes""",""".4""","""4""","""Mac""",768,1366,"""Safari""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3TVSS0C0E2ZNPKQ7XZL72FX0QFVTWD""",20,"""Approved""","""Sat Apr 28 02:40:09 PDT 2018""","""Fri Apr 27 09:53:08 PDT 2018""","""Fri Apr 27 10:00:09 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_eitherorprime\""""","""6.445416666666667"""
"210",20,"""one_slider""","""crit""",0.6,"""English""","""2""","""Female""","""47""","""no""","""I don&quotechart know - comparing how strongly different words imply certainty""","""Yes""",""".4""","""4""","""Mac""",768,1366,"""Safari""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3TVSS0C0E2ZNPKQ7XZL72FX0QFVTWD""",20,"""Approved""","""Sat Apr 28 02:40:09 PDT 2018""","""Fri Apr 27 09:53:08 PDT 2018""","""Fri Apr 27 10:00:09 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_eitherorprime\""""","""6.445416666666667"""
"211",21,"""one_slider""","""filler""",0.84,"""english""","""1""","""Female""","""24""","""no""","""People understand the language.""","""Yes""","""yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""35H6S234SBZNA30B5LQ515S9MAH56Y""",21,"""Approved""","""Sat Apr 28 02:40:16 PDT 2018""","""Fri Apr 27 09:56:33 PDT 2018""","""Fri Apr 27 10:00:16 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.61805"""
"212",21,"""one_slider""","""filler""",0.71,"""english""","""1""","""Female""","""24""","""no""","""People understand the language.""","""Yes""","""yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""35H6S234SBZNA30B5LQ515S9MAH56Y""",21,"""Approved""","""Sat Apr 28 02:40:16 PDT 2018""","""Fri Apr 27 09:56:33 PDT 2018""","""Fri Apr 27 10:00:16 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.61805"""
"213",21,"""one_slider""","""filler""",0.82,"""english""","""1""","""Female""","""24""","""no""","""People understand the language.""","""Yes""","""yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""35H6S234SBZNA30B5LQ515S9MAH56Y""",21,"""Approved""","""Sat Apr 28 02:40:16 PDT 2018""","""Fri Apr 27 09:56:33 PDT 2018""","""Fri Apr 27 10:00:16 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.61805"""
"214",21,"""one_slider""","""filler""",0.91,"""english""","""1""","""Female""","""24""","""no""","""People understand the language.""","""Yes""","""yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""35H6S234SBZNA30B5LQ515S9MAH56Y""",21,"""Approved""","""Sat Apr 28 02:40:16 PDT 2018""","""Fri Apr 27 09:56:33 PDT 2018""","""Fri Apr 27 10:00:16 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.61805"""
"215",21,"""one_slider""","""prime""",0.66,"""english""","""1""","""Female""","""24""","""no""","""People understand the language.""","""Yes""","""yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""35H6S234SBZNA30B5LQ515S9MAH56Y""",21,"""Approved""","""Sat Apr 28 02:40:16 PDT 2018""","""Fri Apr 27 09:56:33 PDT 2018""","""Fri Apr 27 10:00:16 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.61805"""
"216",21,"""one_slider""","""crit""",0.05,"""english""","""1""","""Female""","""24""","""no""","""People understand the language.""","""Yes""","""yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""35H6S234SBZNA30B5LQ515S9MAH56Y""",21,"""Approved""","""Sat Apr 28 02:40:16 PDT 2018""","""Fri Apr 27 09:56:33 PDT 2018""","""Fri Apr 27 10:00:16 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.61805"""
"217",21,"""one_slider""","""filler""",0.02,"""english""","""1""","""Female""","""24""","""no""","""People understand the language.""","""Yes""","""yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""35H6S234SBZNA30B5LQ515S9MAH56Y""",21,"""Approved""","""Sat Apr 28 02:40:16 PDT 2018""","""Fri Apr 27 09:56:33 PDT 2018""","""Fri Apr 27 10:00:16 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.61805"""
"218",21,"""one_slider""","""filler""",0.92,"""english""","""1""","""Female""","""24""","""no""","""People understand the language.""","""Yes""","""yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""35H6S234SBZNA30B5LQ515S9MAH56Y""",21,"""Approved""","""Sat Apr 28 02:40:16 PDT 2018""","""Fri Apr 27 09:56:33 PDT 2018""","""Fri Apr 27 10:00:16 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.61805"""
"219",21,"""one_slider""","""filler""",0.86,"""english""","""1""","""Female""","""24""","""no""","""People understand the language.""","""Yes""","""yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""35H6S234SBZNA30B5LQ515S9MAH56Y""",21,"""Approved""","""Sat Apr 28 02:40:16 PDT 2018""","""Fri Apr 27 09:56:33 PDT 2018""","""Fri Apr 27 10:00:16 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.61805"""
"220",21,"""one_slider""","""filler""",0.4,"""english""","""1""","""Female""","""24""","""no""","""People understand the language.""","""Yes""","""yes""","""2""","""Windows""",1080,1920,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""35H6S234SBZNA30B5LQ515S9MAH56Y""",21,"""Approved""","""Sat Apr 28 02:40:16 PDT 2018""","""Fri Apr 27 09:56:33 PDT 2018""","""Fri Apr 27 10:00:16 PDT 2018""","""Sat Apr 28 02:40:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""nofillerspacing\""""","""\""or_noprime\""""","""3.61805"""
"221",22,"""one_slider""","""filler""",0.83,"""English""","""2""","""Female""","""37""","""No""","""Not sure, maybe how assumptions are made?""","""Yes""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3SKRO2GZ72QVL0KH62IU8YKABPW1KH""",22,"""Approved""","""Sat Apr 28 02:41:21 PDT 2018""","""Fri Apr 27 09:57:38 PDT 2018""","""Fri Apr 27 10:01:21 PDT 2018""","""Sat Apr 28 02:41:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""3.593183333333333"""
"222",22,"""one_slider""","""filler""",0.97,"""English""","""2""","""Female""","""37""","""No""","""Not sure, maybe how assumptions are made?""","""Yes""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3SKRO2GZ72QVL0KH62IU8YKABPW1KH""",22,"""Approved""","""Sat Apr 28 02:41:21 PDT 2018""","""Fri Apr 27 09:57:38 PDT 2018""","""Fri Apr 27 10:01:21 PDT 2018""","""Sat Apr 28 02:41:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""3.593183333333333"""
"223",22,"""one_slider""","""filler""",1,"""English""","""2""","""Female""","""37""","""No""","""Not sure, maybe how assumptions are made?""","""Yes""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3SKRO2GZ72QVL0KH62IU8YKABPW1KH""",22,"""Approved""","""Sat Apr 28 02:41:21 PDT 2018""","""Fri Apr 27 09:57:38 PDT 2018""","""Fri Apr 27 10:01:21 PDT 2018""","""Sat Apr 28 02:41:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""3.593183333333333"""
"224",22,"""one_slider""","""filler""",0.99,"""English""","""2""","""Female""","""37""","""No""","""Not sure, maybe how assumptions are made?""","""Yes""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3SKRO2GZ72QVL0KH62IU8YKABPW1KH""",22,"""Approved""","""Sat Apr 28 02:41:21 PDT 2018""","""Fri Apr 27 09:57:38 PDT 2018""","""Fri Apr 27 10:01:21 PDT 2018""","""Sat Apr 28 02:41:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""3.593183333333333"""
"225",22,"""one_slider""","""prime""",0.52,"""English""","""2""","""Female""","""37""","""No""","""Not sure, maybe how assumptions are made?""","""Yes""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3SKRO2GZ72QVL0KH62IU8YKABPW1KH""",22,"""Approved""","""Sat Apr 28 02:41:21 PDT 2018""","""Fri Apr 27 09:57:38 PDT 2018""","""Fri Apr 27 10:01:21 PDT 2018""","""Sat Apr 28 02:41:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""3.593183333333333"""
"226",22,"""one_slider""","""filler""",0.97,"""English""","""2""","""Female""","""37""","""No""","""Not sure, maybe how assumptions are made?""","""Yes""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3SKRO2GZ72QVL0KH62IU8YKABPW1KH""",22,"""Approved""","""Sat Apr 28 02:41:21 PDT 2018""","""Fri Apr 27 09:57:38 PDT 2018""","""Fri Apr 27 10:01:21 PDT 2018""","""Sat Apr 28 02:41:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""3.593183333333333"""
"227",22,"""one_slider""","""filler""",0.98,"""English""","""2""","""Female""","""37""","""No""","""Not sure, maybe how assumptions are made?""","""Yes""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3SKRO2GZ72QVL0KH62IU8YKABPW1KH""",22,"""Approved""","""Sat Apr 28 02:41:21 PDT 2018""","""Fri Apr 27 09:57:38 PDT 2018""","""Fri Apr 27 10:01:21 PDT 2018""","""Sat Apr 28 02:41:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""3.593183333333333"""
"228",22,"""one_slider""","""filler""",0.49,"""English""","""2""","""Female""","""37""","""No""","""Not sure, maybe how assumptions are made?""","""Yes""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3SKRO2GZ72QVL0KH62IU8YKABPW1KH""",22,"""Approved""","""Sat Apr 28 02:41:21 PDT 2018""","""Fri Apr 27 09:57:38 PDT 2018""","""Fri Apr 27 10:01:21 PDT 2018""","""Sat Apr 28 02:41:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""3.593183333333333"""
"229",22,"""one_slider""","""filler""",0.7,"""English""","""2""","""Female""","""37""","""No""","""Not sure, maybe how assumptions are made?""","""Yes""","""Yes""","""3""","""Windows""",768,1366,"""Chrome""","""3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.15""","""Fri Apr 27 09:51:12 PDT 2018""","""120""","""0""","""0""","""120""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun May 27 09:51:12 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3TLFH2L6Y9NYQKU6TDRYQPMOEKG2TL""","""3SKRO2GZ72QVL0KH62IU8YKABPW1KH""",22,"""Approved""","""Sat Apr 28 02:41:21 PDT 2018""","""Fri Apr 27 09:57:38 PDT 2018""","""Fri Apr 27 10:01:21 PDT 2018""","""Sat Apr 28 02:41:39 PDT 2018""","""""","""""","""""","""""","""[]""","""\""4fillerspacing\""""","""\""or_noprime\""""","""3.593183333333333"""
