workerid,trial_type,target,response,primetype,error,order,type,id,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,feedback,assignments,workerid,creationtime,Answer.time_in_minutes,deadline,viewhit,keywords,assignmentduration,title,assignmentapprovaltime,Answer.catch_trials,reject,assignmentstatus,hitlifetime,numpending,description,assignmentid,assignmentaccepttime,numavailable,numcomplete,assignmentsubmittime,annotation,reviewstatus,autoapprovaltime,hitstatus,autoapprovaldelay,hittypeid,assignmentrejecttime,Answer.list,reward,hitid
7,"""one_slider""",NA,1,NA,NA,16,"""prime""","""vote""","""English""","""2""","""Male""","""34""","""No.""","""I don&quotechart know.""","""Yes""","""1.00""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""30""",7,"""Wed Jun 27 13:30:47 CDT 2018""","""8.53135""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:21:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3LPW2N6LKU18CEQC13O8HB6P5Z8U5K""","""Wed Jun 27 13:31:45 CDT 2018""","""0""","""30""","""Wed Jun 27 13:40:23 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:20:23 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
7,"""one_slider""",NA,1,NA,NA,17,"""prime""","""yoga""","""English""","""2""","""Male""","""34""","""No.""","""I don&quotechart know.""","""Yes""","""1.00""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""30""",7,"""Wed Jun 27 13:30:47 CDT 2018""","""8.53135""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:21:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3LPW2N6LKU18CEQC13O8HB6P5Z8U5K""","""Wed Jun 27 13:31:45 CDT 2018""","""0""","""30""","""Wed Jun 27 13:40:23 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:20:23 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
7,"""one_slider""",NA,1,NA,NA,18,"""crit""","""football""","""English""","""2""","""Male""","""34""","""No.""","""I don&quotechart know.""","""Yes""","""1.00""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""30""",7,"""Wed Jun 27 13:30:47 CDT 2018""","""8.53135""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:21:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3LPW2N6LKU18CEQC13O8HB6P5Z8U5K""","""Wed Jun 27 13:31:45 CDT 2018""","""0""","""30""","""Wed Jun 27 13:40:23 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:20:23 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
7,"""one_slider""",NA,0,NA,NA,19,"""prime""","""rain""","""English""","""2""","""Male""","""34""","""No.""","""I don&quotechart know.""","""Yes""","""1.00""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""30""",7,"""Wed Jun 27 13:30:47 CDT 2018""","""8.53135""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:21:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3LPW2N6LKU18CEQC13O8HB6P5Z8U5K""","""Wed Jun 27 13:31:45 CDT 2018""","""0""","""30""","""Wed Jun 27 13:40:23 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:20:23 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
7,"""one_slider""",NA,0,NA,NA,20,"""prime""","""car""","""English""","""2""","""Male""","""34""","""No.""","""I don&quotechart know.""","""Yes""","""1.00""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""30""",7,"""Wed Jun 27 13:30:47 CDT 2018""","""8.53135""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:21:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3LPW2N6LKU18CEQC13O8HB6P5Z8U5K""","""Wed Jun 27 13:31:45 CDT 2018""","""0""","""30""","""Wed Jun 27 13:40:23 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:20:23 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
7,"""one_slider""",NA,0,NA,NA,21,"""prime""","""son""","""English""","""2""","""Male""","""34""","""No.""","""I don&quotechart know.""","""Yes""","""1.00""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""30""",7,"""Wed Jun 27 13:30:47 CDT 2018""","""8.53135""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:21:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3LPW2N6LKU18CEQC13O8HB6P5Z8U5K""","""Wed Jun 27 13:31:45 CDT 2018""","""0""","""30""","""Wed Jun 27 13:40:23 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:20:23 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
7,"""one_slider""",NA,0.52,NA,NA,22,"""crit""","""golden""","""English""","""2""","""Male""","""34""","""No.""","""I don&quotechart know.""","""Yes""","""1.00""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""30""",7,"""Wed Jun 27 13:30:47 CDT 2018""","""8.53135""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:21:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3LPW2N6LKU18CEQC13O8HB6P5Z8U5K""","""Wed Jun 27 13:31:45 CDT 2018""","""0""","""30""","""Wed Jun 27 13:40:23 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:20:23 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
7,"""one_slider""",NA,0.53,NA,NA,23,"""prime""","""library""","""English""","""2""","""Male""","""34""","""No.""","""I don&quotechart know.""","""Yes""","""1.00""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""30""",7,"""Wed Jun 27 13:30:47 CDT 2018""","""8.53135""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:21:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3LPW2N6LKU18CEQC13O8HB6P5Z8U5K""","""Wed Jun 27 13:31:45 CDT 2018""","""0""","""30""","""Wed Jun 27 13:40:23 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:20:23 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
7,"""one_slider""",NA,0.51,NA,NA,24,"""prime""","""cookies""","""English""","""2""","""Male""","""34""","""No.""","""I don&quotechart know.""","""Yes""","""1.00""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""30""",7,"""Wed Jun 27 13:30:47 CDT 2018""","""8.53135""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:21:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3LPW2N6LKU18CEQC13O8HB6P5Z8U5K""","""Wed Jun 27 13:31:45 CDT 2018""","""0""","""30""","""Wed Jun 27 13:40:23 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:20:23 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
7,"""one_slider""",NA,0.5,NA,NA,25,"""prime""","""chairs""","""English""","""2""","""Male""","""34""","""No.""","""I don&quotechart know.""","""Yes""","""1.00""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""30""",7,"""Wed Jun 27 13:30:47 CDT 2018""","""8.53135""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:21:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3LPW2N6LKU18CEQC13O8HB6P5Z8U5K""","""Wed Jun 27 13:31:45 CDT 2018""","""0""","""30""","""Wed Jun 27 13:40:23 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:20:23 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
7,"""one_slider""",NA,1,NA,NA,26,"""crit""","""bus""","""English""","""2""","""Male""","""34""","""No.""","""I don&quotechart know.""","""Yes""","""1.00""","""3""","""Windows""",1080,1920,"""Chrome""","""""","""30""",7,"""Wed Jun 27 13:30:47 CDT 2018""","""8.53135""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:21:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3LPW2N6LKU18CEQC13O8HB6P5Z8U5K""","""Wed Jun 27 13:31:45 CDT 2018""","""0""","""30""","""Wed Jun 27 13:40:23 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:20:23 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
8,"""practice_trial""","""na""",0.19,"""na""",false,1,"""filler""","""low_right""","""eng""","""2""","""Female""","""58""","""no""","""AI""","""Yes""","""yes""","""2""","""Windows""",768,1366,"""Chrome""","""""","""30""",8,"""Wed Jun 27 13:30:47 CDT 2018""","""7.0282333333333336""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:22:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""31T4R4OBOTFRDONV35I5LPYFP5WC77""","""Wed Jun 27 13:33:50 CDT 2018""","""0""","""30""","""Wed Jun 27 13:41:20 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:21:20 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
8,"""practice_trial""","""na""",0.92,"""na""",false,2,"""filler""","""high_right""","""eng""","""2""","""Female""","""58""","""no""","""AI""","""Yes""","""yes""","""2""","""Windows""",768,1366,"""Chrome""","""""","""30""",8,"""Wed Jun 27 13:30:47 CDT 2018""","""7.0282333333333336""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:22:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""31T4R4OBOTFRDONV35I5LPYFP5WC77""","""Wed Jun 27 13:33:50 CDT 2018""","""0""","""30""","""Wed Jun 27 13:41:20 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:21:20 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
8,"""one_slider""",NA,0.86,NA,NA,3,"""prime""","""reunion""","""eng""","""2""","""Female""","""58""","""no""","""AI""","""Yes""","""yes""","""2""","""Windows""",768,1366,"""Chrome""","""""","""30""",8,"""Wed Jun 27 13:30:47 CDT 2018""","""7.0282333333333336""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:22:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""31T4R4OBOTFRDONV35I5LPYFP5WC77""","""Wed Jun 27 13:33:50 CDT 2018""","""0""","""30""","""Wed Jun 27 13:41:20 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:21:20 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
8,"""one_slider""",NA,0.88,NA,NA,4,"""prime""","""vote""","""eng""","""2""","""Female""","""58""","""no""","""AI""","""Yes""","""yes""","""2""","""Windows""",768,1366,"""Chrome""","""""","""30""",8,"""Wed Jun 27 13:30:47 CDT 2018""","""7.0282333333333336""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:22:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""31T4R4OBOTFRDONV35I5LPYFP5WC77""","""Wed Jun 27 13:33:50 CDT 2018""","""0""","""30""","""Wed Jun 27 13:41:20 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:21:20 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
8,"""one_slider""",NA,0.89,NA,NA,5,"""prime""","""yoga""","""eng""","""2""","""Female""","""58""","""no""","""AI""","""Yes""","""yes""","""2""","""Windows""",768,1366,"""Chrome""","""""","""30""",8,"""Wed Jun 27 13:30:47 CDT 2018""","""7.0282333333333336""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:22:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""31T4R4OBOTFRDONV35I5LPYFP5WC77""","""Wed Jun 27 13:33:50 CDT 2018""","""0""","""30""","""Wed Jun 27 13:41:20 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:21:20 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
8,"""one_slider""",NA,0.91,NA,NA,6,"""crit""","""football""","""eng""","""2""","""Female""","""58""","""no""","""AI""","""Yes""","""yes""","""2""","""Windows""",768,1366,"""Chrome""","""""","""30""",8,"""Wed Jun 27 13:30:47 CDT 2018""","""7.0282333333333336""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:22:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""31T4R4OBOTFRDONV35I5LPYFP5WC77""","""Wed Jun 27 13:33:50 CDT 2018""","""0""","""30""","""Wed Jun 27 13:41:20 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:21:20 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
8,"""one_slider""",NA,0.07,NA,NA,7,"""prime""","""rain""","""eng""","""2""","""Female""","""58""","""no""","""AI""","""Yes""","""yes""","""2""","""Windows""",768,1366,"""Chrome""","""""","""30""",8,"""Wed Jun 27 13:30:47 CDT 2018""","""7.0282333333333336""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:22:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""31T4R4OBOTFRDONV35I5LPYFP5WC77""","""Wed Jun 27 13:33:50 CDT 2018""","""0""","""30""","""Wed Jun 27 13:41:20 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:21:20 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
8,"""one_slider""",NA,0.13,NA,NA,8,"""prime""","""car""","""eng""","""2""","""Female""","""58""","""no""","""AI""","""Yes""","""yes""","""2""","""Windows""",768,1366,"""Chrome""","""""","""30""",8,"""Wed Jun 27 13:30:47 CDT 2018""","""7.0282333333333336""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:22:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""31T4R4OBOTFRDONV35I5LPYFP5WC77""","""Wed Jun 27 13:33:50 CDT 2018""","""0""","""30""","""Wed Jun 27 13:41:20 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:21:20 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
8,"""one_slider""",NA,0.18,NA,NA,9,"""prime""","""son""","""eng""","""2""","""Female""","""58""","""no""","""AI""","""Yes""","""yes""","""2""","""Windows""",768,1366,"""Chrome""","""""","""30""",8,"""Wed Jun 27 13:30:47 CDT 2018""","""7.0282333333333336""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:22:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""31T4R4OBOTFRDONV35I5LPYFP5WC77""","""Wed Jun 27 13:33:50 CDT 2018""","""0""","""30""","""Wed Jun 27 13:41:20 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:21:20 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
8,"""one_slider""",NA,0.13,NA,NA,10,"""crit""","""golden""","""eng""","""2""","""Female""","""58""","""no""","""AI""","""Yes""","""yes""","""2""","""Windows""",768,1366,"""Chrome""","""""","""30""",8,"""Wed Jun 27 13:30:47 CDT 2018""","""7.0282333333333336""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:22:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""31T4R4OBOTFRDONV35I5LPYFP5WC77""","""Wed Jun 27 13:33:50 CDT 2018""","""0""","""30""","""Wed Jun 27 13:41:20 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:21:20 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
8,"""one_slider""",NA,0.96,NA,NA,11,"""prime""","""inherit""","""eng""","""2""","""Female""","""58""","""no""","""AI""","""Yes""","""yes""","""2""","""Windows""",768,1366,"""Chrome""","""""","""30""",8,"""Wed Jun 27 13:30:47 CDT 2018""","""7.0282333333333336""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:22:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""31T4R4OBOTFRDONV35I5LPYFP5WC77""","""Wed Jun 27 13:33:50 CDT 2018""","""0""","""30""","""Wed Jun 27 13:41:20 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:21:20 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
8,"""one_slider""",NA,0.9,NA,NA,12,"""prime""","""birthday""","""eng""","""2""","""Female""","""58""","""no""","""AI""","""Yes""","""yes""","""2""","""Windows""",768,1366,"""Chrome""","""""","""30""",8,"""Wed Jun 27 13:30:47 CDT 2018""","""7.0282333333333336""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:22:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""31T4R4OBOTFRDONV35I5LPYFP5WC77""","""Wed Jun 27 13:33:50 CDT 2018""","""0""","""30""","""Wed Jun 27 13:41:20 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:21:20 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
8,"""one_slider""",NA,0.9,NA,NA,13,"""prime""","""mail""","""eng""","""2""","""Female""","""58""","""no""","""AI""","""Yes""","""yes""","""2""","""Windows""",768,1366,"""Chrome""","""""","""30""",8,"""Wed Jun 27 13:30:47 CDT 2018""","""7.0282333333333336""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAF8XCFCX5J1JAD0WT8B44""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""Thu Jun 28 06:22:00 CDT 2018""","""[]""","""""","""Approved""","""Fri Jul 27 13:30:47 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""31T4R4OBOTFRDONV35I5LPYFP5WC77""","""Wed Jun 27 13:33:50 CDT 2018""","""0""","""30""","""Wed Jun 27 13:41:20 CDT 2018""","""1 cond""","""NotReviewed""","""Thu Jun 28 06:21:20 CDT 2018""","""Reviewable""","""60000""","""3LA9UWLSKBE78CJNE7K0D2WLQ55Y19""","""""","""\""list2\""""","""$1.00""","""3V7ICJJAZAF8XCFCX5J1JAD0WT8B44"""
